arbres,tr,nb,outg,outs,outc
999,tree2,100,0,1,0
1000,tree2,100,0,1,0
1001,tree3,100,0,1,0
1002,tree3,100,0,1,0
1003,tree3,100,0,1,0
1004,tree3,100,0,1,0
1005,tree3,100,0,1,0
1006,tree3,100,0,1,0
1007,tree3,100,0,1,0
1008,tree3,100,0,1,0
1009,tree3,100,0,1,0
1010,tree3,100,0,1,0
1011,tree3,100,0,1,0
1012,tree3,100,0,1,0
1013,tree3,100,0,1,0
1014,tree3,100,0,1,0
1015,tree3,100,0,1,0
1016,tree3,100,0,1,0
1017,tree3,100,0,1,0
1018,tree3,100,0,1,0
1019,tree3,100,0,1,0
1020,tree3,100,0,1,0
1021,tree3,100,0,1,0
1022,tree3,100,0,1,0
1023,tree3,100,0,1,0
1024,tree3,100,0,1,0
1025,tree3,100,0,1,0
1026,tree3,100,0,1,0
1027,tree3,100,0,1,0
1028,tree3,100,0,1,0
1029,tree3,100,0,1,0
1030,tree3,100,0,1,0
1031,tree3,100,0,1,0
1032,tree3,100,0,1,0
1033,tree3,100,0,1,0
1034,tree3,100,0,1,0
1035,tree3,100,0,1,0
1036,tree3,100,0,1,0
1037,tree3,100,0,1,0
1038,tree3,100,0,1,0
1039,tree3,100,0,1,0
1040,tree3,100,0,1,0
1041,tree3,100,0,1,0
1042,tree3,100,0,1,0
1043,tree3,100,0,1,0
1044,tree3,100,0,1,0
1045,tree3,100,0,1,0
1046,tree3,100,0,1,0
1047,tree3,100,0,1,0
1048,tree3,100,0,1,0
1049,tree3,100,0,1,0
1050,tree3,100,0,1,0
1051,tree1,100,1,1,0
1052,tree1,100,1,1,0
1053,tree1,100,1,1,0
1054,tree1,100,1,1,0
1055,tree1,100,1,1,0
1056,tree1,100,1,1,0
1057,tree1,100,1,1,0
1058,tree1,100,1,1,0
1059,tree1,100,1,1,0
1060,tree1,100,1,1,0
1061,tree1,100,1,1,0
1062,tree1,100,1,1,0
1063,tree1,100,1,1,0
1064,tree1,100,1,1,0
1065,tree1,100,1,1,0
1066,tree1,100,1,1,0
1067,tree1,100,1,1,0
1068,tree1,100,1,1,0
1069,tree1,100,1,1,0
1070,tree1,100,1,1,0
1071,tree1,100,1,1,0
1072,tree1,100,1,1,0
1073,tree1,100,1,1,0
1074,tree1,100,1,1,0
1075,tree1,100,1,1,0
1076,tree1,100,1,1,0
1077,tree1,100,1,1,0
1078,tree1,100,1,1,0
1079,tree1,100,1,1,0
1080,tree1,100,1,1,0
1081,tree1,100,1,1,0
1082,tree1,100,1,1,0
1083,tree1,100,1,1,0
1084,tree1,100,1,1,0
1085,tree1,100,1,1,0
1086,tree1,100,1,1,0
1087,tree1,100,1,1,0
1088,tree1,100,1,1,0
1089,tree1,100,1,1,0
1090,tree1,100,1,1,0
1091,tree1,100,1,1,0
1092,tree1,100,1,1,0
1093,tree1,100,1,1,0
1094,tree1,100,1,1,0
1095,tree1,100,1,1,0
1096,tree1,100,1,1,0
1097,tree1,100,1,1,0
1098,tree1,100,1,1,0
1099,tree1,100,1,1,0
1100,tree1,100,1,1,0
1101,tree2,100,1,1,0
1102,tree2,100,1,1,0
1103,tree2,100,1,1,0
1104,tree2,100,1,1,0
1105,tree2,100,1,1,0
1106,tree2,100,1,1,0
1107,tree2,100,1,1,0
1108,tree2,100,1,1,0
1109,tree2,100,1,1,0
1110,tree2,100,1,1,0
1111,tree2,100,1,1,0
1112,tree2,100,1,1,0
1113,tree2,100,1,1,0
1114,tree2,100,1,1,0
1115,tree2,100,1,1,0
1116,tree2,100,1,1,0
1117,tree2,100,1,1,0
1118,tree2,100,1,1,0
1119,tree2,100,1,1,0
1120,tree2,100,1,1,0
1121,tree2,100,1,1,0
1122,tree2,100,1,1,0
1123,tree2,100,1,1,0
1124,tree2,100,1,1,0
1125,tree2,100,1,1,0
1126,tree2,100,1,1,0
1127,tree2,100,1,1,0
1128,tree2,100,1,1,0
1129,tree2,100,1,1,0
1130,tree2,100,1,1,0
1131,tree2,100,1,1,0
1132,tree2,100,1,1,0
1133,tree2,100,1,1,0
1134,tree2,100,1,1,0
1135,tree2,100,1,1,0
1136,tree2,100,1,1,0
1137,tree2,100,1,1,0
1138,tree2,100,1,1,0
1139,tree2,100,1,1,0
1140,tree2,100,1,1,0
1141,tree2,100,1,1,0
1142,tree2,100,1,1,0
1143,tree2,100,1,1,0
1144,tree2,100,1,1,0
1145,tree2,100,1,1,0
1146,tree2,100,1,1,0
1147,tree2,100,1,1,0
1148,tree2,100,1,1,0
1149,tree2,100,1,1,0
1150,tree2,100,1,1,0
1151,tree3,100,1,1,0
1152,tree3,100,1,1,0
1153,tree3,100,1,1,0
1154,tree3,100,1,1,0
1155,tree3,100,1,1,0
1156,tree3,100,1,1,0
1157,tree3,100,1,1,0
1158,tree3,100,1,1,0
1159,tree3,100,1,1,0
1160,tree3,100,1,1,0
1161,tree3,100,1,1,0
1162,tree3,100,1,1,0
1163,tree3,100,1,1,0
1164,tree3,100,1,1,0
1165,tree3,100,1,1,0
1166,tree3,100,1,1,0
1167,tree3,100,1,1,0
1168,tree3,100,1,1,0
1169,tree3,100,1,1,0
1170,tree3,100,1,1,0
1171,tree3,100,1,1,0
1172,tree3,100,1,1,0
1173,tree3,100,1,1,0
1174,tree3,100,1,1,0
1175,tree3,100,1,1,0
1176,tree3,100,1,1,0
1177,tree3,100,1,1,0
1178,tree3,100,1,1,0
1179,tree3,100,1,1,0
1180,tree3,100,1,1,0
1181,tree3,100,1,1,0
1182,tree3,100,1,1,0
1183,tree3,100,1,1,0
1184,tree3,100,1,1,0
1185,tree3,100,1,1,0
1186,tree3,100,1,1,0
1187,tree3,100,1,1,0
1188,tree3,100,1,1,0
1189,tree3,100,1,1,0
1190,tree3,100,1,1,0
1191,tree3,100,1,1,0
1192,tree3,100,1,1,0
1193,tree3,100,1,1,0
1194,tree3,100,1,1,0
1195,tree3,100,1,1,0
1196,tree3,100,1,1,0
1197,tree3,100,1,1,0
1198,tree3,100,1,1,0
1199,tree3,100,1,1,0
1200,tree3,100,1,1,0
1201,tree1,100,5,1,0
1202,tree1,100,5,1,0
1203,tree1,100,5,1,0
1204,tree1,100,5,1,0
1205,tree1,100,5,1,0
1206,tree1,100,5,1,0
1207,tree1,100,5,1,0
1208,tree1,100,5,1,0
1209,tree1,100,5,1,0
1210,tree1,100,5,1,0
1211,tree1,100,5,1,0
1212,tree1,100,5,1,0
1213,tree1,100,5,1,0
1214,tree1,100,5,1,0
1215,tree1,100,5,1,0
1216,tree1,100,5,1,0
1217,tree1,100,5,1,0
1218,tree1,100,5,1,0
1219,tree1,100,5,1,0
1220,tree1,100,5,1,0
1221,tree1,100,5,1,0
1222,tree1,100,5,1,0
1223,tree1,100,5,1,0
1224,tree1,100,5,1,0
1225,tree1,100,5,1,0
1226,tree1,100,5,1,0
1227,tree1,100,5,1,0
1228,tree1,100,5,1,0
1229,tree1,100,5,1,0
1230,tree1,100,5,1,0
1231,tree1,100,5,1,0
1232,tree1,100,5,1,0
1233,tree1,100,5,1,0
1234,tree1,100,5,1,0
1235,tree1,100,5,1,0
1236,tree1,100,5,1,0
1237,tree1,100,5,1,0
1238,tree1,100,5,1,0
1239,tree1,100,5,1,0
1240,tree1,100,5,1,0
1241,tree1,100,5,1,0
1242,tree1,100,5,1,0
1243,tree1,100,5,1,0
1244,tree1,100,5,1,0
1245,tree1,100,5,1,0
1246,tree1,100,5,1,0
1247,tree1,100,5,1,0
1248,tree1,100,5,1,0
1249,tree1,100,5,1,0
1250,tree1,100,5,1,0
1251,tree2,100,5,1,0
1252,tree2,100,5,1,0
1253,tree2,100,5,1,0
1254,tree2,100,5,1,0
1255,tree2,100,5,1,0
1256,tree2,100,5,1,0
1257,tree2,100,5,1,0
1258,tree2,100,5,1,0
1259,tree2,100,5,1,0
1260,tree2,100,5,1,0
1261,tree2,100,5,1,0
1262,tree2,100,5,1,0
1263,tree2,100,5,1,0
1264,tree2,100,5,1,0
1265,tree2,100,5,1,0
1266,tree2,100,5,1,0
1267,tree2,100,5,1,0
1268,tree2,100,5,1,0
1269,tree2,100,5,1,0
1270,tree2,100,5,1,0
1271,tree2,100,5,1,0
1272,tree2,100,5,1,0
1273,tree2,100,5,1,0
1274,tree2,100,5,1,0
1275,tree2,100,5,1,0
1276,tree2,100,5,1,0
1277,tree2,100,5,1,0
1278,tree2,100,5,1,0
1279,tree2,100,5,1,0
1280,tree2,100,5,1,0
1281,tree2,100,5,1,0
1282,tree2,100,5,1,0
1283,tree2,100,5,1,0
1284,tree2,100,5,1,0
1285,tree2,100,5,1,0
1286,tree2,100,5,1,0
1287,tree2,100,5,1,0
1288,tree2,100,5,1,0
1289,tree2,100,5,1,0
1290,tree2,100,5,1,0
1291,tree2,100,5,1,0
1292,tree2,100,5,1,0
1293,tree2,100,5,1,0
1294,tree2,100,5,1,0
1295,tree2,100,5,1,0
1296,tree2,100,5,1,0
1297,tree2,100,5,1,0
1298,tree2,100,5,1,0
1299,tree2,100,5,1,0
1300,tree2,100,5,1,0
1301,tree3,100,5,1,0
1302,tree3,100,5,1,0
1303,tree3,100,5,1,0
1304,tree3,100,5,1,0
1305,tree3,100,5,1,0
1306,tree3,100,5,1,0
1307,tree3,100,5,1,0
1308,tree3,100,5,1,0
1309,tree3,100,5,1,0
1310,tree3,100,5,1,0
1311,tree3,100,5,1,0
1312,tree3,100,5,1,0
1313,tree3,100,5,1,0
1314,tree3,100,5,1,0
1315,tree3,100,5,1,0
1316,tree3,100,5,1,0
1317,tree3,100,5,1,0
1318,tree3,100,5,1,0
1319,tree3,100,5,1,0
1320,tree3,100,5,1,0
1321,tree3,100,5,1,0
1322,tree3,100,5,1,0
1323,tree3,100,5,1,0
1324,tree3,100,5,1,0
1325,tree3,100,5,1,0
1326,tree3,100,5,1,0
1327,tree3,100,5,1,0
1328,tree3,100,5,1,0
